Date,Open*,High,Low,Close**,Volume,Market Cap,Averages,Price in SATS,Bitcoin Price
22-May-18,62.41,62.5,57.1,57.38,"95,219,600","3,729,869,000",59.8,0.00920648,"8,213.92"
21-May-18,63.59,65.85,60.95,62.46,"121,919,000","4,059,919,500",63.4,0.006506304,"8,461.32"
20-May-18,59.23,63.77,58.75,63.51,"89,350,200","4,128,007,000",61.26,0.008178982,"8,383.83"
19-May-18,59.66,60.64,58.15,59.17,"79,662,304","3,845,907,000",59.395,0.016524959,"8,277.71"
18-May-18,57.72,60.28,56.99,59.68,"94,202,000","3,879,102,500",58.635,0.007274697,"8,124.47"
17-May-18,61.94,63.22,57.18,57.82,"96,606,600","3,758,456,000",60.2,0.006443113,"8,249.83"
16-May-18,63.06,63.37,59.88,61.85,"99,496,200","4,020,185,000",61.625,0.008422116,"8,341.96"
15-May-18,66.38,69.34,62.54,63.25,"98,810,800","4,111,224,000",65.94,0.009146392,"8,646.32"
14-May-18,67.82,69.23,63.19,66.46,"130,220,000","4,320,095,000",66.21,0.007576585,"8,624.55"
13-May-18,64.76,69.3,63.15,67.76,"105,992,000","4,404,211,500",66.225,0.006688414,"8,584.34"
12-May-18,63.45,67.61,59.07,64.76,"125,551,000","4,209,081,500",63.34,0.019371304,"8,444.18"
11-May-18,69.96,70.41,61.45,63.4,"177,496,992","4,121,052,000",65.93,0.009132926,"8,723.71"
10-May-18,76.32,76.97,70.18,70.18,"126,392,000","4,561,492,000",73.575,0.007141068,"9,218.28"
9-May-18,77.12,77.21,72.9,76.33,"120,422,000","4,961,567,000",75.055,0.008178924,"9,203.19"
8-May-18,79.57,81.08,76.03,77.08,"126,518,000","5,010,206,500",78.555,0.010485128,"9,295.26"
7-May-18,83.59,83.59,76.5,79.29,"157,183,008","5,154,149,000",80.045,0.009863067,"9,448.69"
6-May-18,84.3,87.94,80.72,83.56,"177,590,000","5,431,127,000",84.33,0.008739331,"9,702.70"
5-May-18,84.31,86.07,84.16,84.36,"128,178,000","5,483,549,500",85.115,0.007475451,"9,829.81"
4-May-18,87.7,87.7,82.56,84.26,"153,112,000","5,476,867,500",85.13,0.013372846,"9,682.58"
3-May-18,84.92,89.68,83.86,87.82,"226,830,000","5,708,397,500",86.77,0.010748845,"9,493.24"
2-May-18,84.41,85.39,82.84,84.79,"137,844,000","5,511,337,000",84.115,0.009031475,"9,135.83"
1-May-18,84.37,84.86,79.32,84.64,"180,819,008","5,501,645,500",82.09,0.011458107,"9,073.47"
30-Apr-18,92.15,94.76,82.86,84.27,"377,384,992","5,477,712,500",88.81,0.008973281,"9,321.98"
29-Apr-18,76.59,92.52,76.59,91.07,"502,971,008","5,919,667,000",84.555,0.011291984,"9,362.60"
28-Apr-18,72.42,78.2,72.42,76.75,"143,123,008","4,988,548,500",75.31,0.00875799,"9,172.04"
27-Apr-18,77.02,77.31,72.67,72.67,"133,132,000","4,723,387,500",74.99,0.007950172,"9,181.26"
26-Apr-18,71.56,77.24,69.81,77.19,"142,338,000","5,017,044,500",73.525,0.006345843,"9,004.30"
25-Apr-18,82.49,82.58,69.03,71.38,"232,380,992","4,639,700,000",75.805,0.007506661,"9,272.58"
24-Apr-18,76.29,84.44,76.24,83.01,"214,076,000","5,395,591,500",80.34,0.007801515,"9,330.22"
23-Apr-18,73.65,77.8,73.65,76.22,"129,211,000","4,954,573,000",75.725,0.009299027,"8,873.68"
22-Apr-18,74.53,77.2,73,73.76,"118,189,000","4,794,510,500",75.1,0.009653459,"8,890.63"
21-Apr-18,79.1,79.62,71.16,74.99,"172,502,000","4,874,493,000",75.39,0.006598935,"8,824.86"
20-Apr-18,74.18,79.47,72.56,79.03,"184,820,992","5,136,904,500",76.015,0.010465996,"8,562.39"
19-Apr-18,72.55,74.79,70.96,74.13,"172,656,992","4,818,261,500",72.875,0.00891246,"8,218.74"
18-Apr-18,65.71,73.36,65.71,72.84,"146,354,000","4,734,645,500",69.535,0.009653583,"8,041.91"
17-Apr-18,67.01,69.85,65.66,65.75,"104,953,000","4,273,919,000",67.755,0.006512803,"8,083.84"
16-Apr-18,70.12,70.77,64.4,66.7,"124,354,000","4,335,409,000",67.585,0.005693958,"8,148.44"
15-Apr-18,64.33,70.33,64.33,70.33,"126,368,000","4,571,534,500",67.33,0.007315413,"8,168.88"
14-Apr-18,62.21,65.45,61.75,63.86,"90,798,000","4,150,867,500",63.6,0.005404581,"7,993.36"
13-Apr-18,66.66,68.1,61.56,62.21,"177,671,008","4,043,481,000",64.83,0.007029898,"7,971.45"
12-Apr-18,58.38,66.71,54.91,66.71,"272,688,992","4,336,150,000",60.81,0.008333744,"7,352.87"
11-Apr-18,52.58,59.46,52.32,58.54,"178,200,992","3,805,191,000",55.89,0.00728116,"6,892.96"
10-Apr-18,53.2,53.2,49.67,52.62,"90,631,296","3,420,436,500",51.435,0.006994048,"6,788.28"
9-Apr-18,49.37,56.66,49.37,52.93,"267,976,992","3,440,502,000",53.015,0.0056748,"6,920.05"
8-Apr-18,46.54,49.19,46.54,49.19,"44,671,100","3,197,343,500",47.865,0.004756241,"7,015.77"
7-Apr-18,44.91,47.81,44.83,46.42,"49,786,600","3,017,586,000",46.32,0.006297457,"6,840.53"
6-Apr-18,47.05,47.48,44.59,44.94,"46,850,100","2,920,989,500",46.035,0.004824354,"6,716.25"
5-Apr-18,47.46,47.85,45.85,47.2,"63,650,600","3,068,097,500",46.85,0.006380569,"6,789.31"
4-Apr-18,53.38,53.63,46.95,47.55,"73,956,800","3,090,750,000",50.29,0.004327965,"7,136.88"
3-Apr-18,48.98,54.13,48.63,53.64,"84,566,304","3,486,704,000",51.38,0.005583165,"7,301.72"
2-Apr-18,47.34,50.3,46.79,48.82,"62,854,800","3,173,254,500",48.545,0.005862686,"6,976.03"
1-Apr-18,50.34,50.59,45.3,47.3,"73,349,000","3,074,773,000",47.945,0.006880232,"6,793.91"
31-Mar-18,50.43,52.91,49.97,50.13,"68,031,800","3,258,125,000",51.44,0.004456645,"7,035.69"
30-Mar-18,51.85,53.58,49.1,50.31,"114,151,000","3,270,358,000",51.34,0.006026543,"6,980.30"
29-Mar-18,57.31,57.4,51.45,51.88,"110,023,000","3,372,525,000",54.425,0.004259926,"7,537.86"
28-Mar-18,55.34,60.12,55.34,57.24,"81,977,504","3,720,366,000",57.73,0.007350638,"7,966.03"
27-Mar-18,59.49,60.02,52.51,55.53,"145,188,992","3,609,469,500",56.265,0.00642658,"8,015.03"
26-Mar-18,65.4,65.93,55.92,59.74,"144,888,992","3,882,879,000",60.925,0.006023129,"8,225.76"
25-Mar-18,65.19,67.44,63.87,65.43,"82,989,200","4,252,813,500",65.655,0.009159478,"8,565.56"
24-Mar-18,69.07,70.24,65.73,65.73,"102,618,000","4,272,716,500",67.985,0.008127136,"8,830.94"
23-Mar-18,69.61,69.61,63.92,68.56,"137,020,992","4,456,127,000",66.765,0.008033938,"8,620.12"
22-Mar-18,72.81,75.07,66.92,69.64,"152,648,000","4,526,470,000",70.995,0.006583975,"8,832.81"
21-Mar-18,76.41,77.79,71.52,72.95,"177,772,992","4,741,873,500",74.655,0.008442758,"9,011.85"
20-Mar-18,73.85,79.56,67.59,76.03,"255,944,000","4,941,950,000",73.575,0.006941905,"8,720.46"
19-Mar-18,67.19,73.44,62.74,73.44,"274,503,008","4,773,606,500",68.09,0.00721978,"8,429.14"
18-Mar-18,61.18,66.7,49.39,65.5,"249,146,000","4,257,597,500",58.045,0.005671947,"7,821.75"
17-Mar-18,68.3,69.11,61.02,61.53,"95,221,696","3,999,333,000",65.065,0.006470032,"8,079.68"
16-Mar-18,69.66,71.49,65.91,68.25,"114,395,000","4,436,120,000",68.7,0.00574672,"8,295.23"
15-Mar-18,71.83,72.95,65.49,69.57,"173,336,000","4,522,355,500",69.22,0.006781315,"8,105.70"
14-Mar-18,83.42,85.03,69.1,71.67,"146,276,992","4,658,667,000",77.065,0.0154981,"8,712.22"
13-Mar-18,85.57,88.39,82.19,83.38,"118,017,000","5,419,778,000",85.29,0.011191489,"9,214.29"
12-Mar-18,91.49,92.98,84.26,85.91,"125,997,000","5,583,857,500",88.62,0.008382643,"9,446.97"
11-Mar-18,85.44,92.49,82.31,91.19,"120,665,000","5,927,200,500",87.4,0.010406614,"9,159.51"
10-Mar-18,93.32,94.43,85.52,85.58,"123,154,000","5,562,531,000",89.975,0.00908775,"9,179.90"
9-Mar-18,91.7,93.78,80.85,92.67,"216,976,000","6,023,472,000",87.315,0.008519987,"8,989.69"
8-Mar-18,100.54,102.14,90.87,91.57,"158,916,992","5,952,186,500",96.505,0.007716576,"9,741.64"
7-Mar-18,105.38,113.65,91.03,100.44,"297,579,008","6,528,795,000",102.34,0.012633086,"10,310.81"
6-Mar-18,112.27,114.94,103.56,105.11,"203,770,000","6,832,410,000",109.25,0.013235622,"11,097.20"
5-Mar-18,120.12,120.12,111.76,113.02,"212,735,008","7,346,495,000",115.94,0.012519802,"11,574.00"
4-Mar-18,121.83,125.13,115.99,119.36,"177,840,000","7,758,270,000",120.56,0.01171816,"11,324.35"
3-Mar-18,124.26,128.06,121.54,122.14,"132,602,000","7,939,425,000",124.8,0.01524637,"11,265.30"
2-Mar-18,129.95,130.3,122.59,124.24,"148,930,000","8,075,470,000",126.445,0.015100074,"11,019.55"
1-Mar-18,133.65,136.15,126.57,129.05,"282,388,000","8,388,510,000",131.36,0.012336734,"10,702.50"
28-Feb-18,142.38,144.62,132.06,133.24,"315,822,016","8,660,665,000",138.34,0.013562532,"10,741.45"
27-Feb-18,134.84,146.35,132.92,142.5,"427,504,992","9,262,435,000",139.635,0.017017193,"10,562.30"
26-Feb-18,118.91,137.1,117.91,134.17,"292,700,000","8,721,245,000",127.505,0.013615674,"9,988.37"
25-Feb-18,118.29,120,114.56,118.46,"114,914,000","7,700,160,000",117.28,0.014221696,"9,665.14"
24-Feb-18,121.42,126.89,114.41,118.57,"157,950,000","7,707,310,000",120.65,0.010834903,"10,072.09"
23-Feb-18,113.39,123.85,110.86,121.65,"189,394,000","7,907,055,000",117.355,0.011495216,"10,110.93"
22-Feb-18,120.62,126.93,111.89,114.08,"193,746,000","7,415,395,000",119.41,0.011626226,"10,489.10"
21-Feb-18,127.67,130.21,118.08,120.96,"207,330,000","7,862,140,000",124.145,0.014522261,"10,948.80"
20-Feb-18,137.95,142.01,127.86,128.36,"239,238,000","8,343,270,000",134.935,0.016605126,"11,595.15"
19-Feb-18,127.24,138.52,126.7,137.47,"201,551,008","8,935,290,000",132.61,0.013638472,"10,893.50"
18-Feb-18,136.4,137.95,124.32,127.38,"207,624,000","8,279,440,000",131.135,0.014430166,"10,837.90"
17-Feb-18,131.02,139.8,129.42,136.75,"286,384,992","8,888,750,000",134.61,0.01665174,"10,644.45"
16-Feb-18,123.02,130.62,119.94,128.85,"194,878,000","8,375,120,000",125.28,0.015026682,"10,074.46"
15-Feb-18,122,125.76,118.79,123.29,"218,616,000","8,013,915,000",122.275,0.014068027,"9,815.19"
14-Feb-18,110.86,123.03,110.86,122.52,"228,692,992","7,963,670,000",116.945,0.010511731,"9,059.23"
13-Feb-18,113.64,114.93,108.64,111.18,"176,966,000","7,226,375,000",111.785,0.013855552,"8,706.94"
12-Feb-18,104.18,115.85,104.18,113.25,"272,088,992","7,360,990,000",110.015,0.013320233,"8,563.68"
11-Feb-18,110.45,113.18,96.78,103.4,"257,944,000","6,720,935,000",104.98,0.010961336,"8,273.62"
10-Feb-18,117.21,122.85,104.98,110.63,"355,323,008","7,190,690,000",113.915,0.016151901,"8,709.01"
9-Feb-18,111.99,117.65,108.84,117.57,"212,450,000","7,641,920,000",113.245,0.011288118,"8,310.85"
8-Feb-18,104.06,117,104.06,112.43,"546,732,992","7,307,950,000",110.53,0.01094963,"8,098.32"
7-Feb-18,105.13,118.5,94.94,102.5,"571,724,032","6,662,565,000",106.72,0.011051766,"7,872.95"
6-Feb-18,84.07,109.21,64.88,105.95,"659,945,984","6,886,490,000",87.045,0.008326641,"6,949.48"
5-Feb-18,107.57,108.97,75.75,82.37,"312,096,000","5,353,770,500",92.36,0.010388097,"7,560.76"
4-Feb-18,122.21,124.01,102.03,107.46,"203,674,000","6,984,575,000",113.02,0.011015256,"8,683.05"
3-Feb-18,121.03,127.28,106.9,122.96,"255,707,008","7,992,725,000",117.09,0.011279559,"8,841.19"
2-Feb-18,125.64,129.19,91.96,120.13,"552,638,976","7,808,190,000",110.575,0.014182082,"8,469.39"
1-Feb-18,145.96,147.16,115.27,126,"356,495,008","8,190,195,000",131.215,0.012545834,"9,550.54"
31-Jan-18,145.4,148.18,133.32,145.76,"357,308,992","9,474,270,000",140.75,0.01853902,"10,079.51"
30-Jan-18,168.86,173.75,140.13,146.28,"670,294,976","9,508,135,000",156.94,0.021616068,"10,671.70"
29-Jan-18,152.08,168.14,151.46,168.14,"602,513,984","10,929,165,000",159.8,0.015257839,"11,527.40"
28-Jan-18,140.37,153.61,140.37,152.16,"246,175,008","9,890,140,000",146.99,0.019678456,"11,757.80"
27-Jan-18,138.14,142.07,134.35,140.2,"207,868,000","9,113,195,000",138.21,0.014413075,"11,302.05"
26-Jan-18,137.75,141.13,126.53,137.89,"324,067,008","8,962,720,000",133.83,0.012630798,"11,063.50"
25-Jan-18,138.1,146.94,134.58,138,"315,009,984","8,970,195,000",140.76,0.013599921,"11,421.55"
24-Jan-18,122.57,144.12,118.15,136.41,"433,360,000","8,866,585,000",131.135,0.013656325,"11,070.60"
23-Jan-18,123.37,129.71,110.18,121.6,"263,388,992","7,904,260,000",119.945,0.013180929,"10,753.65"
22-Jan-18,132.3,137.78,112.38,123.66,"346,611,008","8,038,095,000",125.08,0.011635381,"11,103.30"
21-Jan-18,150.23,150.23,126.2,131.1,"346,048,000","8,521,175,000",138.215,0.015837685,"12,092.05"
20-Jan-18,140.49,157.19,138.65,149.94,"501,671,008","9,746,230,000",147.92,0.016851411,"12,379.60"
19-Jan-18,141.25,150.15,132.97,139.49,"494,800,000","9,067,175,000",141.56,0.014393763,"11,582.45"
18-Jan-18,142.6,159.49,129.85,142.66,"838,633,984","9,272,640,000",144.67,0.018138494,"11,524.90"
17-Jan-18,144.73,154.29,94.57,141.37,"1,587,920,000","9,189,050,000",124.43,0.010509197,"10,540.15"
16-Jan-18,187.97,187.97,104.29,145.3,"1,664,429,952","9,444,435,000",146.13,0.027186218,"12,019.00"
15-Jan-18,170.1,196.85,147.4,187.4,"1,455,619,968","12,181,325,000",172.125,0.016715027,"14,043.60"
14-Jan-18,140.56,176.83,135.92,170.42,"648,694,016","11,077,170,000",156.375,0.019261041,"13,889.90"
13-Jan-18,124.15,146.51,124.15,140.62,"455,703,008","9,140,430,000",135.33,0.021162722,"14,305.95"
12-Jan-18,109.18,126.54,105.25,124.47,"234,756,992","8,090,485,000",115.895,0.012311018,"13,694.00"
11-Jan-18,123.1,124.33,102.66,108.29,"270,718,016","7,039,175,000",113.495,0.01135122,"14,062.35"
10-Jan-18,127.24,127.26,111.05,122.99,"361,796,992","7,994,220,000",119.155,0.014868903,"14,332.25"
9-Jan-18,102.07,129.87,101.84,126.94,"529,663,008","8,251,035,000",115.855,0.013963969,"14,960.75"
8-Jan-18,102.12,108.6,90.68,102.38,"231,395,008","6,654,505,000",99.64,0.012142838,"15,373.05"
7-Jan-18,101.12,108.52,99.2,102.43,"196,620,992","6,657,885,000",103.86,0.010579337,"16,833.65"
6-Jan-18,95.31,103.13,91.9,100.86,"187,746,000","6,556,030,000",97.515,0.010889453,"17,238.50"
5-Jan-18,98.91,106.24,89.58,95.28,"292,932,992","6,193,317,000",97.91,0.011072673,"16,454.00"
4-Jan-18,104.79,109.2,96.24,99.11,"332,545,984","6,442,085,000",102.72,0.011382796,"15,130.95"
3-Jan-18,90.3,105.56,86.89,105.56,"288,086,016","6,861,335,000",96.225,0.010363026,"15,208.65"
2-Jan-18,78.53,97.01,78.53,90.33,"373,376,992","5,871,177,000",87.77,0.009372556,"14,304.10"
1-Jan-18,76.19,80.69,72.72,78.82,"142,094,000","5,123,540,500",76.705,0.008197453,"13,633.45"
31-Dec-17,72.56,78.01,67.69,75.96,"181,356,992","4,937,439,000",72.85,0.007792886,"13,566.50"
30-Dec-17,74.18,74.54,63.02,72.4,"202,376,992","4,706,208,000",68.78,0.007427221,"13,516.00"
29-Dec-17,65.7,74.82,63.14,73.9,"163,331,008","4,803,812,000",68.98,0.007406421,"14,793.00"
28-Dec-17,66.76,66.94,58.22,65.43,"135,592,000","4,252,638,000",62.58,0.006799325,"14,912.85"
27-Dec-17,65.53,70.29,62.88,66.88,"153,715,008","4,347,440,500",66.585,0.00723283,"16,022.60"
26-Dec-17,66.61,68.8,61.86,65.52,"195,466,000","4,258,572,500",65.33,0.007058033,"15,245.05"
25-Dec-17,60.27,68.37,58.39,66.32,"170,538,000","4,311,079,500",63.38,0.006760955,"14,020.95"
24-Dec-17,59.32,59.97,51.84,59.7,"160,158,000","3,880,201,000",55.905,0.005865821,"13,686.85"
23-Dec-17,56.32,67.75,56.32,58.9,"146,282,000","3,828,805,500",62.035,0.006577751,"14,716.00"
22-Dec-17,71.54,72.28,43.39,55.57,"297,579,008","3,612,082,500",57.835,0.006190739,"13,888.20"
21-Dec-17,76.12,79.04,67.49,71.37,"225,272,000","4,639,134,500",73.265,0.009060991,"16,455.20"
20-Dec-17,71.31,77.5,63.1,75.62,"305,912,000","4,915,378,000",70.3,0.009385936,"17,006.20"
19-Dec-17,77.19,82.1,66.59,70.81,"290,083,008","4,602,903,500",74.345,0.009554488,"18,226.60"
18-Dec-17,68.45,81.06,63.96,77.22,"437,848,992","5,019,072,500",72.51,0.008858288,"18,863.45"
17-Dec-17,49.74,71.72,49.74,68.11,"500,799,008","4,427,436,000",60.73,0.007364287,"19,531.55"
16-Dec-17,48.14,52.26,46.93,49.81,"164,723,008","3,237,494,000",49.595,0.006111047,"18,616.00"
15-Dec-17,50.54,51.24,43.13,47.99,"204,064,992","3,119,311,000",47.185,0.005888038,"17,377.70"
14-Dec-17,44.9,53.65,44.4,50.62,"313,147,008","3,290,521,000",49.025,0.006112626,"16,635.85"
13-Dec-17,40.73,49.07,37.49,44.81,"294,500,000","2,912,955,500",43.28,0.005364479,"16,846.40"
12-Dec-17,36.22,41.28,35.32,40.41,"132,796,000","2,626,734,500",38.3,0.004727841,"17,176.70"
11-Dec-17,33.32,36.57,33.32,35.88,"77,323,800","2,332,369,000",34.945,0.004211911,"16,459.35"
10-Dec-17,35.79,35.79,32.51,33.31,"72,133,600","2,165,208,500",34.15,0.004096114,"14,538.60"
9-Dec-17,35.96,38.98,34.87,35.71,"93,255,296","2,321,377,500",36.925,0.004409587,"15,228.95"
8-Dec-17,34.84,37.38,32.36,36.27,"125,450,000","2,357,680,000",34.87,0.004168913,"16,345.15"
7-Dec-17,35.04,37.26,33.31,34.86,"125,301,000","2,266,036,500",35.285,0.004141928,"15,978.50"
6-Dec-17,38.75,38.85,34.4,35.16,"118,745,000","2,285,634,000",36.625,0.004284327,"13,146.25"
5-Dec-17,41.99,42.79,38.82,38.82,"101,480,000","2,523,378,000",40.805,0.004858603,"11,818.30"
4-Dec-17,36.65,43,36.62,42.17,"160,430,000","2,741,154,000",39.81,0.004820056,"11,369.50"
3-Dec-17,35.1,39.52,35.03,36.62,"79,801,696","2,380,495,000",37.275,0.004597816,"11,360.35"
2-Dec-17,35.84,36.61,34.51,35.07,"48,991,700","2,279,524,000",35.56,0.00441184,"11,112.65"
1-Dec-17,32.89,36.24,31.36,35.84,"89,359,696","2,329,476,500",33.8,0.004150639,"10,370.68"
30-Nov-17,32.54,34.98,30.09,32.96,"78,895,104","2,142,088,000",32.535,0.003964951,"10,001.53"
29-Nov-17,37.99,39.44,31.23,32.28,"137,123,008","2,098,109,000",35.335,0.004267339,"10,559.22"
28-Nov-17,40.13,40.13,37.47,38.08,"80,129,000","2,475,089,500",38.8,0.004668866,"9,931.00"
27-Nov-17,38.32,41.91,38.32,40.13,"83,345,904","2,608,151,000",40.115,0.004795471,"9,585.54"
26-Nov-17,38.04,39.2,37.49,38.44,"61,597,700","2,498,866,500",38.345,0.00475008,"9,149.26"
25-Nov-17,34.83,39.86,34.6,38.13,"125,113,000","2,478,138,000",37.23,0.004581531,"8,491.04"
24-Nov-17,34.89,35.7,33.46,34.79,"68,977,696","2,261,454,000",34.58,0.004214234,"8,157.55"
23-Nov-17,35.83,36.29,34.5,34.9,"68,917,800","2,268,643,000",35.395,0.004359677,"8,153.09"
22-Nov-17,34.45,36.98,34.45,35.86,"82,378,800","2,330,776,500",35.715,0.004352484,"8,188.87"
21-Nov-17,36.21,37.16,33.38,34.36,"133,333,000","2,233,367,500",35.27,0.00413234,"8,055.69"
20-Nov-17,39.94,43.14,35.64,35.64,"243,906,000","2,316,333,500",39.39,0.004334497,"8,143.11"
19-Nov-17,43.01,45.45,36.66,39.75,"273,035,008","2,583,906,000",41.055,0.004146681,"7,898.01"
18-Nov-17,39.74,48.09,36.28,42.74,"434,827,008","2,778,061,000",42.185,0.004219139,"7,674.22"
17-Nov-17,28.71,41.08,28.36,40.5,"252,834,000","2,632,656,000",34.72,0.003439529,"7,782.84"
16-Nov-17,29.45,29.93,28.48,28.7,"40,895,700","1,865,740,500",29.205,0.002860703,"7,571.98"
15-Nov-17,29.79,30.58,28.26,29.35,"45,103,700","1,907,620,000",29.42,0.002920482,"6,988.51"
14-Nov-17,28.4,29.96,28.1,29.73,"39,436,300","1,932,157,500",29.03,0.002836706,"6,613.37"
13-Nov-17,27.12,28.97,26.59,28.4,"41,299,400","1,846,156,000",27.78,0.002710705,"6,327.74"
12-Nov-17,28.44,28.45,25.31,26.96,"63,588,200","1,752,510,500",26.88,0.002612675,"6,072.03"
11-Nov-17,28.15,29.93,27.4,28.53,"45,994,100","1,854,326,500",28.665,0.002769549,"6,538.69"
10-Nov-17,31.97,32.44,26.74,28.18,"57,756,900","1,831,628,500",29.59,0.00285703,"6,874.44"
9-Nov-17,30.76,33.02,30.58,31.9,"79,919,296","2,073,708,000",31.8,0.003077207,"7,274.18"
8-Nov-17,26.17,33.81,26.02,30.67,"120,273,000","1,993,855,500",29.915,0.002912642,"7,445.22"
7-Nov-17,26.26,26.52,25.62,26.23,"40,146,900","1,704,748,500",26.07,0.002581606,"7,138.21"
6-Nov-17,26.47,26.81,25.95,26.32,"26,798,400","1,710,527,000",26.38,0.002584384,"7,226.54"
5-Nov-17,26.48,26.72,25.79,26.38,"25,229,700","1,714,732,500",26.255,0.002549618,"7,475.34"
4-Nov-17,26.77,27.74,25.94,26.49,"31,870,600","1,721,707,000",26.84,0.002555615,"7,262.07"
3-Nov-17,24.6,26.9,24.39,26.82,"40,142,100","1,743,326,000",25.645,0.002453176,"7,232.12"
2-Nov-17,26.75,26.75,22.89,24.5,"74,455,200","1,592,675,500",24.82,0.002342497,"7,063.03"
1-Nov-17,28.38,28.44,26.68,26.86,"49,782,800","1,746,082,000",27.56,0.002606924,"6,572.60"
31-Oct-17,28.69,30.44,28.47,28.47,"61,688,400","1,850,602,000",29.455,0.002779121,"6,286.88"
30-Oct-17,27.72,29.49,27.71,28.79,"30,968,500","1,871,038,000",28.6,0.00271803,"6,127.92"
29-Oct-17,27.2,28.61,27.2,27.76,"29,736,500","1,804,556,000",27.905,0.002772859,"5,990.15"
28-Oct-17,28.86,28.99,27.17,27.35,"25,368,200","1,367,570,000",28.08,0.002897878,"5,782.96"
27-Oct-17,28.33,28.88,28.1,28.76,"28,919,000","1,437,820,000",28.49,0.002966933,"5,858.61"
26-Oct-17,28.48,29.39,28.06,28.33,"35,987,900","1,416,375,000",28.725,0.003010309,"5,849.01"
25-Oct-17,30.11,30.11,28.54,28.54,"35,558,400","1,427,175,000",29.325,0.003058125,"5,576.11"
24-Oct-17,27.34,32.72,26.73,30.15,"78,225,600","1,507,465,000",29.725,0.00297309,"5,719.85"
23-Oct-17,28.49,28.65,26.43,27.51,"28,154,800","1,375,555,000",27.54,0.002690947,"5,904.03"
22-Oct-17,27.15,29.48,27.1,28.79,"36,184,100","1,439,565,000",28.29,0.002741461,"5,934.30"
21-Oct-17,27.76,28.28,26.04,27.13,"34,058,900","1,356,315,000",27.16,0.002674096,"6,079.98"
20-Oct-17,28.68,29.5,27.73,27.75,"36,933,700","1,387,585,000",28.615,0.002805348,"5,843.67"
19-Oct-17,29.66,29.96,28.48,28.66,"30,401,400","1,433,020,000",29.22,0.002847866,"5,637.71"
18-Oct-17,31.66,31.78,28.44,29.67,"49,659,700","1,483,550,000",30.11,0.003001327,"5,377.63"
17-Oct-17,28.5,32.55,27.81,31.4,"74,210,000","1,569,935,000",30.18,0.002907311,"5,636.54"
16-Oct-17,27.76,29.07,26.96,28.53,"34,713,200","1,426,370,000",28.015,0.002598071,"5,660.22"
15-Oct-17,27.65,28.47,26.91,27.73,"31,189,200","1,386,590,000",27.69,0.002608665,"5,665.55"
14-Oct-17,29.32,29.45,27.65,27.8,"33,551,100","1,390,005,000",28.55,0.002771016,"5,714.67"
13-Oct-17,27.85,29.87,26.45,29.35,"81,365,000","1,467,580,000",28.16,0.002742058,"5,638.58"
12-Oct-17,30.01,30.36,27.61,28.18,"61,080,400","1,408,995,000",28.985,0.002844479,"5,134.46"
11-Oct-17,29.3,31.23,29.3,29.96,"33,627,700","1,498,055,000",30.265,0.003009537,"4,812.68"
10-Oct-17,29.15,31.2,28.07,29.31,"48,223,600","1,465,415,000",29.635,0.002833486,"4,843.64"
9-Oct-17,32.04,32.79,26.78,29.1,"98,290,304","1,455,060,000",29.785,0.002677258,"4,721.48"
8-Oct-17,35.64,37.23,31.01,32.07,"107,725,000","1,603,285,000",34.12,0.002986546,"4,514.89"
7-Oct-17,33.54,36.15,33.3,36.14,"48,058,800","1,806,955,000",34.725,0.003049815,"4,382.47"
6-Oct-17,32.5,34.32,32.23,33.52,"47,267,100","1,675,880,000",33.275,0.002863651,"4,366.90"
5-Oct-17,31.21,33.31,28.98,32.28,"66,785,000","1,613,795,000",31.145,0.002630467,"4,263.35"
4-Oct-17,33.79,35.03,30.09,31.16,"60,565,900","1,557,910,000",32.56,0.002766873,"4,281.37"
3-Oct-17,36.65,36.79,32.01,33.61,"74,199,600","1,680,345,000",34.4,0.002931316,"4,345.68"
2-Oct-17,35.7,39.01,34.9,36.74,"116,098,000","1,837,050,000",36.955,0.003136491,"4,423.85"
1-Oct-17,34.12,35.83,31.82,35.72,"72,169,504","1,786,010,000",33.825,0.002959858,"4,336.78"
30-Sep-17,28.59,34.24,28.45,34.21,"82,181,600","1,710,740,000",31.345,0.002898358,"4,259.65"
29-Sep-17,30.25,30.41,26.13,28.64,"72,558,304","1,431,845,000",28.27,0.002635863,"4,126.96"
28-Sep-17,31.78,32.69,27.68,29.76,"101,195,000","1,488,160,000",30.185,0.002870803,"4,194.51"
27-Sep-17,26.32,34.03,26.32,31.79,"163,163,008","1,589,660,000",30.175,0.002962844,"4,047.44"
26-Sep-17,26.12,27.3,24.46,26.38,"65,868,600","1,318,815,000",25.88,0.002629583,"3,919.90"
25-Sep-17,19.8,27.08,19.8,26.02,"81,225,504","1,300,895,000",23.44,0.002449436,"3,815.92"
24-Sep-17,20.17,20.43,19.28,19.79,"11,967,200","989,350,000",19.855,0.002073131,"3,731.53"
23-Sep-17,18.58,20.59,18.3,20.18,"17,216,800","1,009,080,000",19.445,0.002065557,"3,706.90"
22-Sep-17,17.39,19.32,16.98,18.69,"22,480,200","934,335,000",18.15,0.001854042,"3,655.90"
21-Sep-17,19.65,19.82,16.75,17.45,"21,587,400","872,360,000",18.285,0.001862538,"3,765.03"
20-Sep-17,19.9,20.47,19.69,19.75,"14,058,200","987,280,000",20.08,0.002015234,"3,944.56"
